timestamp,image_path,true_label,rank,pred_label,confidence
2026-06-19T16:38:41.602214,C:\Users\이예은\A-EYE\test_images\train\band\band_05.jpg,band,4,eyedrop-multi,0.5784863829612732
2026-06-19T16:38:41.602214,C:\Users\이예은\A-EYE\test_images\train\band\band_05.jpg,band,5,festal,0.5492420792579651
2026-06-19T16:38:41.602214,C:\Users\이예은\A-EYE\test_images\train\band\band_05.jpg,band,6,ezen6,0.3645479381084442
2026-06-19T16:38:41.602214,C:\Users\이예은\A-EYE\test_images\train\band\band_05.jpg,band,7,tylenol,0.3226080238819122
2026-06-19T16:38:41.602214,C:\Users\이예은\A-EYE\test_images\train\band\band_05.jpg,band,8,bearse,0.2643628716468811
2026-06-19T16:38:41.602214,C:\Users\이예은\A-EYE\test_images\train\band\band_05.jpg,band,9,geborin,0.2600077390670776
2026-06-19T16:38:51.194358,C:\Users\이예은\A-EYE\test_images\train\band\band_06.jpg,band,1,bearse,0.8913025259971619
2026-06-19T16:38:51.194358,C:\Users\이예은\A-EYE\test_images\train\band\band_06.jpg,band,2,fusidin,0.7709025740623474
2026-06-19T16:38:51.194358,C:\Users\이예은\A-EYE\test_images\train\band\band_06.jpg,band,3,panpirin,0.6970253586769104
2026-06-19T16:38:51.194358,C:\Users\이예은\A-EYE\test_images\train\band\band_06.jpg,band,4,madecassol,0.6914109587669373
2026-06-19T16:38:51.194358,C:\Users\이예은\A-EYE\test_images\train\band\band_06.jpg,band,5,eyedrop-single,0.6840701699256897
2026-06-19T16:38:51.194358,C:\Users\이예은\A-EYE\test_images\train\band\band_06.jpg,band,6,eyedrop-multi,0.4111543297767639
2026-06-19T16:38:51.194358,C:\Users\이예은\A-EYE\test_images\train\band\band_06.jpg,band,7,ezen6,0.3437526822090149
2026-06-19T16:38:51.194358,C:\Users\이예은\A-EYE\test_images\train\band\band_06.jpg,band,8,festal,0.3275372982025146
2026-06-19T16:38:51.194358,C:\Users\이예은\A-EYE\test_images\train\band\band_06.jpg,band,9,geborin,0.2891536951065063
2026-06-19T16:39:00.757567,C:\Users\이예은\A-EYE\test_images\train\band\band_10.jpg,band,1,fusidin,0.9350916147232056
2026-06-19T16:39:00.757567,C:\Users\이예은\A-EYE\test_images\train\band\band_10.jpg,band,2,festal,0.8239420056343079
2026-06-19T16:39:00.757567,C:\Users\이예은\A-EYE\test_images\train\band\band_10.jpg,band,3,patch,0.7802629470825195
2026-06-19T16:39:00.757567,C:\Users\이예은\A-EYE\test_images\train\band\band_10.jpg,band,4,bearse,0.7368320822715759
2026-06-19T16:39:00.757567,C:\Users\이예은\A-EYE\test_images\train\band\band_10.jpg,band,5,eyedrop-single,0.6035874485969543
2026-06-19T16:39:00.757567,C:\Users\이예은\A-EYE\test_images\train\band\band_10.jpg,band,6,madecassol,0.5433024168014526
2026-06-19T16:39:10.003829,C:\Users\이예은\A-EYE\test_images\train\band\band_11.jpg,band,1,bearse,0.900183916091919
2026-06-19T16:39:10.003829,C:\Users\이예은\A-EYE\test_images\train\band\band_11.jpg,band,2,fusidin,0.8387041091918945
2026-06-19T16:39:10.003829,C:\Users\이예은\A-EYE\test_images\train\band\band_11.jpg,band,3,madecassol,0.8063046336174011
2026-06-19T16:39:10.003829,C:\Users\이예은\A-EYE\test_images\train\band\band_11.jpg,band,4,eyedrop-multi,0.7915274500846863
2026-06-19T16:39:10.003829,C:\Users\이예은\A-EYE\test_images\train\band\band_11.jpg,band,5,eyedrop-single,0.7666528224945068
2026-06-19T16:39:10.003829,C:\Users\이예은\A-EYE\test_images\train\band\band_11.jpg,band,6,festal,0.664924681186676
2026-06-19T16:39:10.003829,C:\Users\이예은\A-EYE\test_images\train\band\band_11.jpg,band,7,patch,0.594806969165802
2026-06-19T16:39:10.003829,C:\Users\이예은\A-EYE\test_images\train\band\band_11.jpg,band,8,geborin,0.5166677832603455
2026-06-19T16:39:19.534127,C:\Users\이예은\A-EYE\test_images\train\band\band_12.jpg,band,1,festal,0.8777759671211243
2026-06-19T16:39:19.534127,C:\Users\이예은\A-EYE\test_images\train\band\band_12.jpg,band,2,bearse,0.8756120800971985
2026-06-19T16:39:19.534127,C:\Users\이예은\A-EYE\test_images\train\band\band_12.jpg,band,3,eyedrop-multi,0.8451091051101685
2026-06-19T16:39:19.534127,C:\Users\이예은\A-EYE\test_images\train\band\band_12.jpg,band,4,patch,0.8361366391181946
2026-06-19T16:39:19.534127,C:\Users\이예은\A-EYE\test_images\train\band\band_12.jpg,band,5,madecassol,0.835859477519989
2026-06-19T16:39:19.534127,C:\Users\이예은\A-EYE\test_images\train\band\band_12.jpg,band,6,fusidin,0.830959677696228
2026-06-19T16:39:19.534127,C:\Users\이예은\A-EYE\test_images\train\band\band_12.jpg,band,7,eyedrop-single,0.794337272644043
2026-06-19T16:39:19.534127,C:\Users\이예은\A-EYE\test_images\train\band\band_12.jpg,band,8,panpirin,0.5361530780792236
2026-06-19T16:39:19.534127,C:\Users\이예은\A-EYE\test_images\train\band\band_12.jpg,band,9,ezen6,0.3640398979187011
2026-06-19T16:39:19.534127,C:\Users\이예은\A-EYE\test_images\train\band\band_12.jpg,band,10,geborin,0.2539921104907989
2026-06-19T16:39:28.620047,C:\Users\이예은\A-EYE\test_images\train\band\band_13.jpg,band,1,fusidin,0.9164461493492126
2026-06-19T16:39:28.620047,C:\Users\이예은\A-EYE\test_images\train\band\band_13.jpg,band,2,madecassol,0.7465641498565674
2026-06-19T16:39:28.620047,C:\Users\이예은\A-EYE\test_images\train\band\band_13.jpg,band,3,festal,0.5746394991874695
2026-06-19T16:39:28.620047,C:\Users\이예은\A-EYE\test_images\train\band\band_13.jpg,band,4,bearse,0.5657476782798767
2026-06-19T16:39:28.620047,C:\Users\이예은\A-EYE\test_images\train\band\band_13.jpg,band,5,patch,0.3289723992347717
2026-06-19T16:39:28.620047,C:\Users\이예은\A-EYE\test_images\train\band\band_13.jpg,band,6,eyedrop-multi,0.2730248868465423
2026-06-19T16:39:37.883806,C:\Users\이예은\A-EYE\test_images\train\band\band_14.jpg,band,1,fusidin,0.7681043148040771
2026-06-19T16:39:37.883806,C:\Users\이예은\A-EYE\test_images\train\band\band_14.jpg,band,2,madecassol,0.761856734752655
2026-06-19T16:39:37.883806,C:\Users\이예은\A-EYE\test_images\train\band\band_14.jpg,band,3,eyedrop-single,0.7278466820716858
2026-06-19T16:39:37.883806,C:\Users\이예은\A-EYE\test_images\train\band\band_14.jpg,band,4,patch,0.6109852194786072
2026-06-19T16:39:37.883806,C:\Users\이예은\A-EYE\test_images\train\band\band_14.jpg,band,5,festal,0.4733518064022064
2026-06-19T16:39:47.017154,C:\Users\이예은\A-EYE\test_images\train\band\band_17.jpg,band,1,bearse,0.9017717242240906
2026-06-19T16:39:47.017154,C:\Users\이예은\A-EYE\test_images\train\band\band_17.jpg,band,2,fusidin,0.8113234043121338
2026-06-19T16:39:47.017154,C:\Users\이예은\A-EYE\test_images\train\band\band_17.jpg,band,3,ezen6,0.7654244899749756
2026-06-19T16:39:47.017154,C:\Users\이예은\A-EYE\test_images\train\band\band_17.jpg,band,4,tylenol,0.7563117146492004
2026-06-19T16:39:47.017154,C:\Users\이예은\A-EYE\test_images\train\band\band_17.jpg,band,5,eyedrop-single,0.7220854759216309
2026-06-19T16:39:47.017154,C:\Users\이예은\A-EYE\test_images\train\band\band_17.jpg,band,6,madecassol,0.6501652598381042
2026-06-19T16:39:47.017154,C:\Users\이예은\A-EYE\test_images\train\band\band_17.jpg,band,7,festal,0.5482766628265381
2026-06-19T16:39:47.017154,C:\Users\이예은\A-EYE\test_images\train\band\band_17.jpg,band,8,panpirin,0.5307090282440186
2026-06-19T16:39:47.017154,C:\Users\이예은\A-EYE\test_images\train\band\band_17.jpg,band,9,patch,0.4845688641071319
2026-06-19T16:39:47.017154,C:\Users\이예은\A-EYE\test_images\train\band\band_17.jpg,band,10,geborin,0.3224486112594604
2026-06-19T16:39:47.017154,C:\Users\이예은\A-EYE\test_images\train\band\band_17.jpg,band,11,eyedrop-multi,0.2692449390888214
2026-06-19T16:39:56.610127,C:\Users\이예은\A-EYE\test_images\train\band\band_19.jpg,band,1,bearse,0.8826475143432617
2026-06-19T16:39:56.610127,C:\Users\이예은\A-EYE\test_images\train\band\band_19.jpg,band,2,patch,0.8681471347808838
2026-06-19T16:39:56.610127,C:\Users\이예은\A-EYE\test_images\train\band\band_19.jpg,band,3,fusidin,0.8564701676368713
2026-06-19T16:39:56.610127,C:\Users\이예은\A-EYE\test_images\train\band\band_19.jpg,band,4,festal,0.7837585806846619
2026-06-19T16:39:56.610127,C:\Users\이예은\A-EYE\test_images\train\band\band_19.jpg,band,5,madecassol,0.6217929720878601
2026-06-19T16:39:56.610127,C:\Users\이예은\A-EYE\test_images\train\band\band_19.jpg,band,6,eyedrop-multi,0.5673308372497559
2026-06-19T16:39:56.610127,C:\Users\이예은\A-EYE\test_images\train\band\band_19.jpg,band,7,ezen6,0.5532310605049133
2026-06-19T16:39:56.610127,C:\Users\이예은\A-EYE\test_images\train\band\band_19.jpg,band,8,eyedrop-single,0.5304513573646545
2026-06-19T16:39:56.610127,C:\Users\이예은\A-EYE\test_images\train\band\band_19.jpg,band,9,pancol,0.5241724252700806
2026-06-19T16:39:56.610127,C:\Users\이예은\A-EYE\test_images\train\band\band_19.jpg,band,10,geborin,0.4778200089931488
2026-06-19T16:40:06.541451,C:\Users\이예은\A-EYE\test_images\train\band\band_20.jpg,band,1,bearse,0.8650133609771729
2026-06-19T16:40:06.541451,C:\Users\이예은\A-EYE\test_images\train\band\band_20.jpg,band,2,patch,0.7430512309074402
2026-06-19T16:40:06.541451,C:\Users\이예은\A-EYE\test_images\train\band\band_20.jpg,band,3,madecassol,0.6717271208763123
2026-06-19T16:40:06.541451,C:\Users\이예은\A-EYE\test_images\train\band\band_20.jpg,band,4,festal,0.4939741492271423
2026-06-19T16:40:06.541451,C:\Users\이예은\A-EYE\test_images\train\band\band_20.jpg,band,5,eyedrop-single,0.3786678612232208
2026-06-19T16:40:06.541451,C:\Users\이예은\A-EYE\test_images\train\band\band_20.jpg,band,6,eyedrop-multi,0.3486728370189667
2026-06-19T16:40:06.541451,C:\Users\이예은\A-EYE\test_images\train\band\band_20.jpg,band,7,geborin,0.3009521663188934
2026-06-19T16:40:13.747583,C:\Users\이예은\A-EYE\test_images\train\band\band_21.jpg,band,1,fusidin,0.829828679561615
2026-06-19T16:40:13.747583,C:\Users\이예은\A-EYE\test_images\train\band\band_21.jpg,band,2,festal,0.7605791687965393
2026-06-19T16:40:13.747583,C:\Users\이예은\A-EYE\test_images\train\band\band_21.jpg,band,3,bearse,0.6366682648658752
2026-06-19T16:40:13.747583,C:\Users\이예은\A-EYE\test_images\train\band\band_21.jpg,band,4,patch,0.6325592994689941
2026-06-19T16:40:13.747583,C:\Users\이예은\A-EYE\test_images\train\band\band_21.jpg,band,5,madecassol,0.6306443810462952
2026-06-19T16:40:20.436554,C:\Users\이예은\A-EYE\test_images\train\band\band_22.jpg,band,1,fusidin,0.8078016638755798
2026-06-19T16:40:20.436554,C:\Users\이예은\A-EYE\test_images\train\band\band_22.jpg,band,2,festal,0.7773153185844421
2026-06-19T16:40:20.436554,C:\Users\이예은\A-EYE\test_images\train\band\band_22.jpg,band,3,madecassol,0.6795675754547119
2026-06-19T16:40:20.436554,C:\Users\이예은\A-EYE\test_images\train\band\band_22.jpg,band,4,ezen6,0.6048717498779297
2026-06-19T16:40:20.436554,C:\Users\이예은\A-EYE\test_images\train\band\band_22.jpg,band,5,eyedrop-single,0.4976371526718139
2026-06-19T16:40:20.436554,C:\Users\이예은\A-EYE\test_images\train\band\band_22.jpg,band,6,bearse,0.4397026300430298
2026-06-19T16:40:20.436554,C:\Users\이예은\A-EYE\test_images\train\band\band_22.jpg,band,7,patch,0.366733193397522
2026-06-19T16:40:26.836990,C:\Users\이예은\A-EYE\test_images\train\band\band_23.jpg,band,1,festal,0.8408408164978027
2026-06-19T16:40:26.836990,C:\Users\이예은\A-EYE\test_images\train\band\band_23.jpg,band,2,madecassol,0.6945860981941223
2026-06-19T16:40:26.836990,C:\Users\이예은\A-EYE\test_images\train\band\band_23.jpg,band,3,fusidin,0.5893145799636841
2026-06-19T16:40:26.836990,C:\Users\이예은\A-EYE\test_images\train\band\band_23.jpg,band,4,ezen6,0.5101194977760315
2026-06-19T16:40:26.836990,C:\Users\이예은\A-EYE\test_images\train\band\band_23.jpg,band,5,bearse,0.4925022721290588
2026-06-19T16:40:34.263316,C:\Users\이예은\A-EYE\test_images\train\band\band_24.jpg,band,1,fusidin,0.8643259406089783
2026-06-19T16:40:34.263316,C:\Users\이예은\A-EYE\test_images\train\band\band_24.jpg,band,2,festal,0.7415549159049988
2026-06-19T16:40:34.263316,C:\Users\이예은\A-EYE\test_images\train\band\band_24.jpg,band,3,bearse,0.665867269039154
2026-06-19T16:40:34.263316,C:\Users\이예은\A-EYE\test_images\train\band\band_24.jpg,band,4,patch,0.6568153500556946
2026-06-19T16:40:34.263316,C:\Users\이예은\A-EYE\test_images\train\band\band_24.jpg,band,5,tylenol,0.589104413986206
2026-06-19T16:40:34.263316,C:\Users\이예은\A-EYE\test_images\train\band\band_24.jpg,band,6,madecassol,0.5516709685325623
2026-06-19T16:40:34.263316,C:\Users\이예은\A-EYE\test_images\train\band\band_24.jpg,band,7,geborin,0.3428806960582733
2026-06-19T16:40:41.363598,C:\Users\이예은\A-EYE\test_images\train\band\band_25.jpg,band,1,patch,0.884823739528656
2026-06-19T16:40:41.363598,C:\Users\이예은\A-EYE\test_images\train\band\band_25.jpg,band,2,festal,0.8567679524421692
2026-06-19T16:40:41.363598,C:\Users\이예은\A-EYE\test_images\train\band\band_25.jpg,band,3,fusidin,0.8045490384101868
2026-06-19T16:40:41.363598,C:\Users\이예은\A-EYE\test_images\train\band\band_25.jpg,band,4,madecassol,0.7798840999603271
2026-06-19T16:40:41.363598,C:\Users\이예은\A-EYE\test_images\train\band\band_25.jpg,band,5,bearse,0.7599982619285583
2026-06-19T16:40:41.363598,C:\Users\이예은\A-EYE\test_images\train\band\band_25.jpg,band,6,ezen6,0.5958862900733948
2026-06-19T16:40:41.363598,C:\Users\이예은\A-EYE\test_images\train\band\band_25.jpg,band,7,geborin,0.3000980019569397
2026-06-19T16:40:47.774791,C:\Users\이예은\A-EYE\test_images\train\band\band_26.jpg,band,1,patch,0.8617038130760193
2026-06-19T16:40:47.774791,C:\Users\이예은\A-EYE\test_images\train\band\band_26.jpg,band,2,madecassol,0.7895875573158264
2026-06-19T16:40:47.774791,C:\Users\이예은\A-EYE\test_images\train\band\band_26.jpg,band,3,festal,0.7462229132652283
2026-06-19T16:40:47.774791,C:\Users\이예은\A-EYE\test_images\train\band\band_26.jpg,band,4,fusidin,0.6758252382278442
2026-06-19T16:40:47.774791,C:\Users\이예은\A-EYE\test_images\train\band\band_26.jpg,band,5,bearse,0.6734433770179749
2026-06-19T16:40:47.774791,C:\Users\이예은\A-EYE\test_images\train\band\band_26.jpg,band,6,ezen6,0.6477428674697876
2026-06-19T16:40:47.774791,C:\Users\이예은\A-EYE\test_images\train\band\band_26.jpg,band,7,geborin,0.2820119857788086
2026-06-19T16:40:54.395482,C:\Users\이예은\A-EYE\test_images\train\band\band_27.jpg,band,1,fusidin,0.7950804233551025
2026-06-19T16:40:54.395482,C:\Users\이예은\A-EYE\test_images\train\band\band_27.jpg,band,2,tylenol,0.6196664571762085
2026-06-19T16:40:54.395482,C:\Users\이예은\A-EYE\test_images\train\band\band_27.jpg,band,3,patch,0.528015673160553
2026-06-19T16:40:54.395482,C:\Users\이예은\A-EYE\test_images\train\band\band_27.jpg,band,4,festal,0.4096653163433075
2026-06-19T16:40:54.395482,C:\Users\이예은\A-EYE\test_images\train\band\band_27.jpg,band,5,madecassol,0.3651224374771118
2026-06-19T16:40:54.395482,C:\Users\이예은\A-EYE\test_images\train\band\band_27.jpg,band,6,ezen6,0.2702244818210602
2026-06-19T16:41:00.794935,C:\Users\이예은\A-EYE\test_images\train\band\band_28.jpg,band,1,fusidin,0.8879560828208923
2026-06-19T16:41:00.794935,C:\Users\이예은\A-EYE\test_images\train\band\band_28.jpg,band,2,patch,0.8350193500518799
2026-06-19T16:41:00.794935,C:\Users\이예은\A-EYE\test_images\train\band\band_28.jpg,band,3,festal,0.699256420135498
2026-06-19T16:41:00.794935,C:\Users\이예은\A-EYE\test_images\train\band\band_28.jpg,band,4,madecassol,0.5803805589675903
2026-06-19T16:41:00.794935,C:\Users\이예은\A-EYE\test_images\train\band\band_28.jpg,band,5,pancol,0.5691390037536621
2026-06-19T16:41:00.794935,C:\Users\이예은\A-EYE\test_images\train\band\band_28.jpg,band,6,eyedrop-single,0.4718756377696991
2026-06-19T16:41:07.103267,C:\Users\이예은\A-EYE\test_images\train\band\band_29.jpg,band,1,fusidin,0.8849750757217407
2026-06-19T16:41:07.103267,C:\Users\이예은\A-EYE\test_images\train\band\band_29.jpg,band,2,festal,0.7985782623291016
2026-06-19T16:41:07.103267,C:\Users\이예은\A-EYE\test_images\train\band\band_29.jpg,band,3,bearse,0.6545193791389465
2026-06-19T16:41:07.103267,C:\Users\이예은\A-EYE\test_images\train\band\band_29.jpg,band,4,patch,0.6475754380226135
2026-06-19T16:41:07.103267,C:\Users\이예은\A-EYE\test_images\train\band\band_29.jpg,band,5,madecassol,0.5422272682189941
2026-06-19T16:41:07.103267,C:\Users\이예은\A-EYE\test_images\train\band\band_29.jpg,band,6,tylenol,0.3278336226940155
2026-06-19T16:41:07.103267,C:\Users\이예은\A-EYE\test_images\train\band\band_29.jpg,band,7,eyedrop-single,0.314104288816452
2026-06-19T16:41:13.402864,C:\Users\이예은\A-EYE\test_images\train\band\band_30.jpg,band,1,fusidin,0.885494589805603
2026-06-19T16:41:13.402864,C:\Users\이예은\A-EYE\test_images\train\band\band_30.jpg,band,2,festal,0.869339108467102
2026-06-19T16:41:13.402864,C:\Users\이예은\A-EYE\test_images\train\band\band_30.jpg,band,3,madecassol,0.7447112798690796
2026-06-19T16:41:13.402864,C:\Users\이예은\A-EYE\test_images\train\band\band_30.jpg,band,4,patch,0.6690620183944702
2026-06-19T16:41:13.402864,C:\Users\이예은\A-EYE\test_images\train\band\band_30.jpg,band,5,bearse,0.5442478060722351
2026-06-19T16:41:13.402864,C:\Users\이예은\A-EYE\test_images\train\band\band_30.jpg,band,6,eyedrop-single,0.4395149052143097
2026-06-19T16:41:13.402864,C:\Users\이예은\A-EYE\test_images\train\band\band_30.jpg,band,7,eyedrop-multi,0.2809906899929046
2026-06-19T16:41:19.759333,C:\Users\이예은\A-EYE\test_images\train\band\band_31.jpg,band,1,bearse,0.8865716457366943
2026-06-19T16:41:19.759333,C:\Users\이예은\A-EYE\test_images\train\band\band_31.jpg,band,2,fusidin,0.803368330001831
2026-06-19T16:41:19.759333,C:\Users\이예은\A-EYE\test_images\train\band\band_31.jpg,band,3,patch,0.7674493193626404
2026-06-19T16:41:19.759333,C:\Users\이예은\A-EYE\test_images\train\band\band_31.jpg,band,4,festal,0.712809145450592
2026-06-19T16:41:19.759333,C:\Users\이예은\A-EYE\test_images\train\band\band_31.jpg,band,5,tylenol,0.4285788536071777
2026-06-19T16:41:19.759333,C:\Users\이예은\A-EYE\test_images\train\band\band_31.jpg,band,6,geborin,0.3450969457626343
2026-06-19T16:41:25.981088,C:\Users\이예은\A-EYE\test_images\train\band\band_32.jpg,band,1,fusidin,0.9315332770347596
2026-06-19T16:41:25.981088,C:\Users\이예은\A-EYE\test_images\train\band\band_32.jpg,band,2,madecassol,0.8096261620521545
2026-06-19T16:41:25.981088,C:\Users\이예은\A-EYE\test_images\train\band\band_32.jpg,band,3,patch,0.6529709696769714
2026-06-19T16:41:32.038181,C:\Users\이예은\A-EYE\test_images\train\band\band_33.jpg,band,1,fusidin,0.9235921502113342
2026-06-19T16:41:32.038181,C:\Users\이예은\A-EYE\test_images\train\band\band_33.jpg,band,2,madecassol,0.6710085868835449
2026-06-19T16:41:32.038181,C:\Users\이예은\A-EYE\test_images\train\band\band_33.jpg,band,3,patch,0.645256519317627
2026-06-19T16:41:32.038181,C:\Users\이예은\A-EYE\test_images\train\band\band_33.jpg,band,4,festal,0.3917589783668518
2026-06-19T16:41:32.038181,C:\Users\이예은\A-EYE\test_images\train\band\band_33.jpg,band,5,tylenol,0.3224699795246124
2026-06-19T16:41:38.159809,C:\Users\이예은\A-EYE\test_images\train\band\band_34.jpg,band,1,patch,0.8692864179611206
2026-06-19T16:41:38.159809,C:\Users\이예은\A-EYE\test_images\train\band\band_34.jpg,band,2,fusidin,0.6900259256362915
2026-06-19T16:41:38.159809,C:\Users\이예은\A-EYE\test_images\train\band\band_34.jpg,band,3,madecassol,0.6819090843200684
2026-06-19T16:41:38.159809,C:\Users\이예은\A-EYE\test_images\train\band\band_34.jpg,band,4,festal,0.5701768398284912
2026-06-19T16:41:38.159809,C:\Users\이예은\A-EYE\test_images\train\band\band_34.jpg,band,5,bearse,0.3423969149589538
2026-06-19T16:41:44.442978,C:\Users\이예은\A-EYE\test_images\train\band\band_35.jpg,band,1,patch,0.8527533411979675
2026-06-19T16:41:44.442978,C:\Users\이예은\A-EYE\test_images\train\band\band_35.jpg,band,2,madecassol,0.8268252015113831
2026-06-19T16:41:44.442978,C:\Users\이예은\A-EYE\test_images\train\band\band_35.jpg,band,3,bearse,0.7415969371795654
2026-06-19T16:41:44.442978,C:\Users\이예은\A-EYE\test_images\train\band\band_35.jpg,band,4,fusidin,0.7393121123313904
2026-06-19T16:41:44.442978,C:\Users\이예은\A-EYE\test_images\train\band\band_35.jpg,band,5,festal,0.5941576957702637
2026-06-19T16:41:44.442978,C:\Users\이예은\A-EYE\test_images\train\band\band_35.jpg,band,6,geborin,0.3727197349071502
2026-06-19T16:41:44.442978,C:\Users\이예은\A-EYE\test_images\train\band\band_35.jpg,band,7,ezen6,0.2667157053947449
2026-06-19T16:41:53.546031,C:\Users\이예은\A-EYE\test_images\train\band\band_36.jpg,band,1,madecassol,0.7674674987792969
2026-06-19T16:41:53.546031,C:\Users\이예은\A-EYE\test_images\train\band\band_36.jpg,band,2,patch,0.7656702399253845
2026-06-19T16:41:53.546031,C:\Users\이예은\A-EYE\test_images\train\band\band_36.jpg,band,3,tylenol,0.6177881360054016
2026-06-19T16:41:53.546031,C:\Users\이예은\A-EYE\test_images\train\band\band_36.jpg,band,4,bearse,0.565690815448761
2026-06-19T16:41:53.546031,C:\Users\이예은\A-EYE\test_images\train\band\band_36.jpg,band,5,fusidin,0.4698840081691742
2026-06-19T16:41:53.546031,C:\Users\이예은\A-EYE\test_images\train\band\band_36.jpg,band,6,eyedrop-multi,0.4207268357276916
2026-06-19T16:41:53.546031,C:\Users\이예은\A-EYE\test_images\train\band\band_36.jpg,band,7,festal,0.3063284158706665
2026-06-19T16:41:53.546031,C:\Users\이예은\A-EYE\test_images\train\band\band_36.jpg,band,8,pancol,0.2677422761917114
2026-06-19T16:42:00.314588,C:\Users\이예은\A-EYE\test_images\train\band\band_37.jpg,band,1,patch,0.8509854078292847
2026-06-19T16:42:00.314588,C:\Users\이예은\A-EYE\test_images\train\band\band_37.jpg,band,2,madecassol,0.8158336281776428
2026-06-19T16:42:00.314588,C:\Users\이예은\A-EYE\test_images\train\band\band_37.jpg,band,3,eyedrop-multi,0.7289177179336548
2026-06-19T16:42:00.314588,C:\Users\이예은\A-EYE\test_images\train\band\band_37.jpg,band,4,fusidin,0.670465886592865
2026-06-19T16:42:00.314588,C:\Users\이예은\A-EYE\test_images\train\band\band_37.jpg,band,5,bearse,0.6166449785232544
2026-06-19T16:42:00.314588,C:\Users\이예은\A-EYE\test_images\train\band\band_37.jpg,band,6,eyedrop-single,0.5884987711906433
2026-06-19T16:42:00.314588,C:\Users\이예은\A-EYE\test_images\train\band\band_37.jpg,band,7,ezen6,0.5535678863525391
2026-06-19T16:42:00.314588,C:\Users\이예은\A-EYE\test_images\train\band\band_37.jpg,band,8,festal,0.341279536485672
2026-06-19T16:42:00.314588,C:\Users\이예은\A-EYE\test_images\train\band\band_37.jpg,band,9,geborin,0.2851509749889374
2026-06-19T16:42:07.126415,C:\Users\이예은\A-EYE\test_images\train\band\band_38.jpg,band,1,patch,0.8565040230751038
2026-06-19T16:42:07.126415,C:\Users\이예은\A-EYE\test_images\train\band\band_38.jpg,band,2,fusidin,0.8134899735450745
2026-06-19T16:42:07.126415,C:\Users\이예은\A-EYE\test_images\train\band\band_38.jpg,band,3,festal,0.7101184725761414
2026-06-19T16:42:07.126415,C:\Users\이예은\A-EYE\test_images\train\band\band_38.jpg,band,4,madecassol,0.5592356324195862
2026-06-19T16:42:07.126415,C:\Users\이예은\A-EYE\test_images\train\band\band_38.jpg,band,5,ezen6,0.4887952208518982
2026-06-19T16:42:07.126415,C:\Users\이예은\A-EYE\test_images\train\band\band_38.jpg,band,6,eyedrop-multi,0.421449601650238
2026-06-19T16:42:07.126415,C:\Users\이예은\A-EYE\test_images\train\band\band_38.jpg,band,7,tylenol,0.3563900589942932
